dfa_id,regex,A,B,C,D,E,F,G,H,I,J,K,L
2278,[LCIE],0,0,1,0,1,0,0,0,1,0,0,1
2279,A+G*J*,1,0,0,0,0,0,1,0,0,1,0,0
2280,H|D+KF+GJ*,0,0,0,1,0,1,1,1,0,1,1,0
2281,[EJBGKI]+,0,1,0,0,1,0,1,0,1,1,1,0
2282,[KFDJH],0,0,0,1,0,1,0,1,0,1,1,0
2283,[CKD]*,0,0,1,1,0,0,0,0,0,0,1,0
2284,K*|D*H*J+L*|JI+H+JC+|H*,0,0,1,1,0,0,0,1,1,1,1,1
2285,[EHCGI],0,0,1,0,1,0,1,1,1,0,0,0
2286,[BILFE]+,0,1,0,0,1,1,0,0,1,0,0,1
2287,[DELIF]*,0,0,0,1,1,1,0,0,1,0,0,1
2288,LC+LA+|IC*K|J+,1,0,1,0,0,0,0,0,1,1,1,1
2289,E*C|HL+,0,0,1,0,1,0,0,1,0,0,0,1
2290,K*LKK|LB+G*F*,0,1,0,0,0,1,1,0,0,0,1,1
2291,[ALG]+,1,0,0,0,0,0,1,0,0,0,0,1
2292,JIK+|H+JHB+|F*J*,0,1,0,0,0,1,0,1,1,1,1,0
2293,[EFH]+,0,0,0,0,1,1,0,1,0,0,0,0
2294,[DIC]+,0,0,1,1,0,0,0,0,1,0,0,0
2295,D+L*J+|E,0,0,0,1,1,0,0,0,0,1,0,1
2296,A+|I*B|J+F+,1,1,0,0,0,1,0,0,1,1,0,0
2297,CI+|IK+|C+,0,0,1,0,0,0,0,0,1,0,1,0
2298,[GAL]+,1,0,0,0,0,0,1,0,0,0,0,1
2299,[CAIJEH]+,1,0,1,0,1,0,0,1,1,1,0,0
2300,[IGAC],1,0,1,0,0,0,1,0,1,0,0,0
2301,[FAHLJ]+,1,0,0,0,0,1,0,1,0,1,0,1
2302,D|I+L|E+C*G+B+,0,1,1,1,1,0,1,0,1,0,0,1
2303,[GLEB],0,1,0,0,1,0,1,0,0,0,0,1
2304,B+|C*DIJ*|H*H*,0,1,1,1,0,0,0,1,1,1,0,0
2305,KF|G+I+A*,1,0,0,0,0,1,1,0,1,0,1,0
2306,K*|B*J+A+L*,1,1,0,0,0,0,0,0,0,1,1,1
2307,[IGJAH]+,1,0,0,0,0,0,1,1,1,1,0,0
2308,[LIC]+,0,0,1,0,0,0,0,0,1,0,0,1
2309,[FAHKI]*,1,0,0,0,0,1,0,1,1,0,1,0
2310,[LBHK]*,0,1,0,0,0,0,0,1,0,0,1,1
2311,F+J+B+|A*,1,1,0,0,0,1,0,0,0,1,0,0
2312,[HLKFEC],0,0,1,0,1,1,0,1,0,0,1,1
2313,C*|J+I*|C+D+|H*L*H+D*,0,0,1,1,0,0,0,1,1,1,0,1
2314,I*D+E*L+D+,0,0,0,1,1,0,0,0,1,0,0,1
2315,I+GJE*|FCG*|J*,0,0,1,0,1,1,1,0,1,1,0,0
2316,DG*I*D+F+|B,0,1,0,1,0,1,1,0,1,0,0,0
2317,[ADHEI],1,0,0,1,1,0,0,1,1,0,0,0
2318,AA+C+|I*C*E,1,0,1,0,1,0,0,0,1,0,0,0
2319,[LDJI]+,0,0,0,1,0,0,0,0,1,1,0,1
2320,L*C*H*|E*A+|K*L*|H*L*|BI*H+,1,1,1,0,1,0,0,1,1,0,1,1
2321,[KLF],0,0,0,0,0,1,0,0,0,0,1,1
2322,F+C|H*D*E+G*E|F*H*L+|K,0,0,1,1,1,1,1,1,0,0,1,1
2323,[JGBK],0,1,0,0,0,0,1,0,0,1,1,0
2324,D+JB*G+,0,1,0,1,0,0,1,0,0,1,0,0
2325,[BGAHE]+,1,1,0,0,1,0,1,1,0,0,0,0
2326,[EGAIB]+,1,1,0,0,1,0,1,0,1,0,0,0
2327,[IFALH]*,1,0,0,0,0,1,0,1,1,0,0,1
2328,[AJFGB]+,1,1,0,0,0,1,1,0,0,1,0,0
2329,[FBIL]+,0,1,0,0,0,1,0,0,1,0,0,1
2330,[FEH]*,0,0,0,0,1,1,0,1,0,0,0,0
2331,B|LBB*JA+|A+D|H,1,1,0,1,0,0,0,1,0,1,0,1
2332,[EHADBJ]+,1,1,0,1,1,0,0,1,0,1,0,0
2333,[AHCGJ],1,0,1,0,0,0,1,1,0,1,0,0
2334,E+I+F|DE*E*BD+J,0,1,0,1,1,1,0,0,1,1,0,0
2335,H*LAA+D*C*,1,0,1,1,0,0,0,1,0,0,0,1
2336,[JIBLDK]+,0,1,0,1,0,0,0,0,1,1,1,1
2337,[LHEKJ],0,0,0,0,1,0,0,1,0,1,1,1
2338,[IJHG]*,0,0,0,0,0,0,1,1,1,1,0,0
2339,[ALFK]*,1,0,0,0,0,1,0,0,0,0,1,1
2340,[AHDE]*,1,0,0,1,1,0,0,1,0,0,0,0
2341,[KJDECB]+,0,1,1,1,1,0,0,0,0,1,1,0
2342,A|EB+A+,1,1,0,0,1,0,0,0,0,0,0,0
2343,K+B+LG+I+F*C*|AF+,1,1,1,0,0,1,1,0,1,0,1,1
2344,[DKCG],0,0,1,1,0,0,1,0,0,0,1,0
2345,[DHAEC]*,1,0,1,1,1,0,0,1,0,0,0,0
2346,[JBKA],1,1,0,0,0,0,0,0,0,1,1,0
2347,A+L|I+D*|D*AC*B*|G*,1,1,1,1,0,0,1,0,1,0,0,1
2348,[LADJC],1,0,1,1,0,0,0,0,0,1,0,1
2349,D+|A+D+|HD*,1,0,0,1,0,0,0,1,0,0,0,0
2350,E+|HK*J+J*,0,0,0,0,1,0,0,1,0,1,1,0
2351,[JCDAGB],1,1,1,1,0,0,1,0,0,1,0,0
2352,[ELB],0,1,0,0,1,0,0,0,0,0,0,1
2353,C*CD*,0,0,1,1,0,0,0,0,0,0,0,0
2354,[ACB],1,1,1,0,0,0,0,0,0,0,0,0
2355,A*HG*B+L+L+|G+E+,1,1,0,0,1,0,1,1,0,0,0,1
2356,F+BD+,0,1,0,1,0,1,0,0,0,0,0,0
2357,EA+G+B|I*B*K*DA*,1,1,0,1,1,0,1,0,1,0,1,0
2358,[CGB]*,0,1,1,0,0,0,1,0,0,0,0,0
2359,I*FFC|EL|J*,0,0,1,0,1,1,0,0,1,1,0,1
2360,D+D+KE+G|E*,0,0,0,1,1,0,1,0,0,0,1,0
2361,H*F+|H+KFI*F+|F*,0,0,0,0,0,1,0,1,1,0,1,0
2362,BK+L+|H*DA+,1,1,0,1,0,0,0,1,0,0,1,1
2363,[GAHDL]*,1,0,0,1,0,0,1,1,0,0,0,1
2364,[LJE],0,0,0,0,1,0,0,0,0,1,0,1
2365,[LGHDJA],1,0,0,1,0,0,1,1,0,1,0,1
2366,D|DCC*|BL*D+,0,1,1,1,0,0,0,0,0,0,0,1
2367,[FCIL],0,0,1,0,0,1,0,0,1,0,0,1
2368,[BELCKF],0,1,1,0,1,1,0,0,0,0,1,1
2369,H*A*|JB*,1,1,0,0,0,0,0,1,0,1,0,0
2370,[BFAIHJ]*,1,1,0,0,0,1,0,1,1,1,0,0
2371,K+|KA*|H+F+K+|F,1,0,0,0,0,1,0,1,0,0,1,0
2372,I*|G+L+K|L+C*B*G+A*,1,1,1,0,0,0,1,0,1,0,1,1
2373,[KEHIBF]*,0,1,0,0,1,1,0,1,1,0,1,0
2374,[CGKL]*,0,0,1,0,0,0,1,0,0,0,1,1
2375,C+HD*|F*I*|HB*G,0,1,1,1,0,1,1,1,1,0,0,0
2376,[CBLIJA],1,1,1,0,0,0,0,0,1,1,0,1
2377,[HGF]*,0,0,0,0,0,1,1,1,0,0,0,0
2378,[IDL]*,0,0,0,1,0,0,0,0,1,0,0,1
2379,G+G*|EI+,0,0,0,0,1,0,1,0,1,0,0,0
2380,[IHEJKD]+,0,0,0,1,1,0,0,1,1,1,1,0
2381,F|ED*|I+E|G*K+,0,0,0,1,1,1,1,0,1,0,1,0
2382,[JHFC]*,0,0,1,0,0,1,0,1,0,1,0,0
2383,LD+G*,0,0,0,1,0,0,1,0,0,0,0,1
2384,[HBAE],1,1,0,0,1,0,0,1,0,0,0,0
2385,I+|JA*|GJF,1,0,0,0,0,1,1,0,1,1,0,0
2386,[GFK]*,0,0,0,0,0,1,1,0,0,0,1,0
2387,E+H+|B+E,0,1,0,0,1,0,0,1,0,0,0,0
2388,EE+GK*HKH+|DL+|D*,0,0,0,1,1,0,1,1,0,0,1,1
2389,B*G+K*K*,0,1,0,0,0,0,1,0,0,0,1,0
2390,L*|II*|G+G*J+|E,0,0,0,0,1,0,1,0,1,1,0,1
2391,[FHDAB],1,1,0,1,0,1,0,1,0,0,0,0
2392,DDH*|F*,0,0,0,1,0,1,0,1,0,0,0,0
2393,LC*|DL+,0,0,1,1,0,0,0,0,0,0,0,1
2394,[EGJL]+,0,0,0,0,1,0,1,0,0,1,0,1
2395,L+|F*LL,0,0,0,0,0,1,0,0,0,0,0,1
2396,[FBKD],0,1,0,1,0,1,0,0,0,0,1,0
2397,L+|F+G*A+|CK+K*|I+J|G+I+D*|C+,1,0,1,1,0,1,1,0,1,1,1,1
2398,H*DD*,0,0,0,1,0,0,0,1,0,0,0,0
2399,E+HH|D+F*,0,0,0,1,1,1,0,1,0,0,0,0
2400,[GJBC]*,0,1,1,0,0,0,1,0,0,1,0,0
2401,[CIA],1,0,1,0,0,0,0,0,1,0,0,0
2402,D+I*|E+H,0,0,0,1,1,0,0,1,1,0,0,0
2403,[JKELD],0,0,0,1,1,0,0,0,0,1,1,1
2404,K+|I*C+F|E*,0,0,1,0,1,1,0,0,1,0,1,0
2405,[DHKECB]+,0,1,1,1,1,0,0,1,0,0,1,0
2406,H*|L+E+|CB|JJ*F*,0,1,1,0,1,1,0,1,0,1,0,1
2407,B*K|GD+|C+,0,1,1,1,0,0,1,0,0,0,1,0
2408,[GLJEA]+,1,0,0,0,1,0,1,0,0,1,0,1
2409,F|J+D+B*H+A*B|B*KH,1,1,0,1,0,1,0,1,0,1,1,0
2410,F+E*|HI,0,0,0,0,1,1,0,1,1,0,0,0
2411,FH*|F*K+J+|H+J+L+E+J+|H+,0,0,0,0,1,1,0,1,0,1,1,1
2412,LB*|B*E*K+EID,0,1,0,1,1,0,0,0,1,0,1,1
2413,[BIHAFJ]+,1,1,0,0,0,1,0,1,1,1,0,0
2414,ED+|EE+AE*G+K+,1,0,0,1,1,0,1,0,0,0,1,0
2415,[BKA]+,1,1,0,0,0,0,0,0,0,0,1,0
2416,K*L+L,0,0,0,0,0,0,0,0,0,0,1,1
2417,H*DE|I+G+,0,0,0,1,1,0,1,1,1,0,0,0
2418,[DJKIA],1,0,0,1,0,0,0,0,1,1,1,0
2419,[JFDHLE]+,0,0,0,1,1,1,0,1,0,1,0,1
2420,EIL*,0,0,0,0,1,0,0,0,1,0,0,1
2421,L+|G+CA+,1,0,1,0,0,0,1,0,0,0,0,1
2422,[LFK]*,0,0,0,0,0,1,0,0,0,0,1,1
2423,D+|E+AB,1,1,0,1,1,0,0,0,0,0,0,0
2424,[HBJIGA],1,1,0,0,0,0,1,1,1,1,0,0
2425,[EDA]+,1,0,0,1,1,0,0,0,0,0,0,0
2426,[BICKH],0,1,1,0,0,0,0,1,1,0,1,0
2427,B*I+J+|A+,1,1,0,0,0,0,0,0,1,1,0,0
2428,H*K+F*,0,0,0,0,0,1,0,1,0,0,1,0
2429,KK*FF*AH+|F*,1,0,0,0,0,1,0,1,0,0,1,0
2430,FI+B*|JKAC+,1,1,1,0,0,1,0,0,1,1,1,0
2431,[CABLI],1,1,1,0,0,0,0,0,1,0,0,1
2432,D*H+JG*H*G+|L,0,0,0,1,0,0,1,1,0,1,0,1
2433,[AEJ]*,1,0,0,0,1,0,0,0,0,1,0,0
2434,[LDACB],1,1,1,1,0,0,0,0,0,0,0,1
2435,D+C*C+|L+,0,0,1,1,0,0,0,0,0,0,0,1
2436,[AFIG]+,1,0,0,0,0,1,1,0,1,0,0,0
2437,[IDC]+,0,0,1,1,0,0,0,0,1,0,0,0
2438,[CKGB],0,1,1,0,0,0,1,0,0,0,1,0
2439,[EDHK]*,0,0,0,1,1,0,0,1,0,0,1,0
2440,[BLK],0,1,0,0,0,0,0,0,0,0,1,1
2441,BFH,0,1,0,0,0,1,0,1,0,0,0,0
2442,FCH+F|A*E,1,0,1,0,1,1,0,1,0,0,0,0
2443,C+H|KDK+I*,0,0,1,1,0,0,0,1,1,0,1,0
2444,[HIKA]*,1,0,0,0,0,0,0,1,1,0,1,0
2445,D+C+F,0,0,1,1,0,1,0,0,0,0,0,0
2446,[ELK]+,0,0,0,0,1,0,0,0,0,0,1,1
2447,I|J+AH|H*CK+|E*,1,0,1,0,1,0,0,1,1,1,1,0
2448,[LJAIDE],1,0,0,1,1,0,0,0,1,1,0,1
2449,[DLB]+,0,1,0,1,0,0,0,0,0,0,0,1
2450,[EFCL]+,0,0,1,0,1,1,0,0,0,0,0,1
2451,AL+K+|J+L*KEE+|I*,1,0,0,0,1,0,0,0,1,1,1,1
2452,[CHDKL]+,0,0,1,1,0,0,0,1,0,0,1,1
2453,[GJEFIK]*,0,0,0,0,1,1,1,0,1,1,1,0
2454,G*B*C*G+|FG+E,0,1,1,0,1,1,1,0,0,0,0,0
2455,[LEI],0,0,0,0,1,0,0,0,1,0,0,1
2456,J|AF+|C*IC+H*|E+,1,0,1,0,1,1,0,1,1,1,0,0
2457,F*K|J+L+,0,0,0,0,0,1,0,0,0,1,1,1
2458,[KAE],1,0,0,0,1,0,0,0,0,0,1,0
2459,F+|IK+H*|E,0,0,0,0,1,1,0,1,1,0,1,0
2460,G+B*E*JBEG+,0,1,0,0,1,0,1,0,0,1,0,0
2461,[LGKJC]*,0,0,1,0,0,0,1,0,0,1,1,1
2462,[CHAIE],1,0,1,0,1,0,0,1,1,0,0,0
2463,[DLJFH],0,0,0,1,0,1,0,1,0,1,0,1
2464,[JDEK],0,0,0,1,1,0,0,0,0,1,1,0
2465,D+CI+D|I*H+FD|A+A|G+,1,0,1,1,0,1,1,1,1,0,0,0
2466,C*|D+J+|B*GL|J,0,1,1,1,0,0,1,0,0,1,0,1
2467,[ELIAB]+,1,1,0,0,1,0,0,0,1,0,0,1
2468,[CDIBJ]*,0,1,1,1,0,0,0,0,1,1,0,0
2469,[BIC]+,0,1,1,0,0,0,0,0,1,0,0,0
2470,[BGDACF]+,1,1,1,1,0,1,1,0,0,0,0,0
2471,[GALH]*,1,0,0,0,0,0,1,1,0,0,0,1
2472,H+|H+CJ+|B*L+K+D*,0,1,1,1,0,0,0,1,0,1,1,1
2473,[DIFGH],0,0,0,1,0,1,1,1,1,0,0,0
2474,H+K*G*,0,0,0,0,0,0,1,1,0,0,1,0
2475,[GKEAC]+,1,0,1,0,1,0,1,0,0,0,1,0
2476,[JHCIEA],1,0,1,0,1,0,0,1,1,1,0,0
2477,[KBIHC]+,0,1,1,0,0,0,0,1,1,0,1,0
2478,B*|F*L+K+,0,1,0,0,0,1,0,0,0,0,1,1
2479,[LJFGB],0,1,0,0,0,1,1,0,0,1,0,1
2480,[HGA],1,0,0,0,0,0,1,1,0,0,0,0
2481,[KFJGBH]+,0,1,0,0,0,1,1,1,0,1,1,0
2482,[LKCHJ],0,0,1,0,0,0,0,1,0,1,1,1
2483,[GHAI]+,1,0,0,0,0,0,1,1,1,0,0,0
2484,B+A+|L*HHLF+J+|C+,1,1,1,0,0,1,0,1,0,1,0,1
2485,[FHEBG],0,1,0,0,1,1,1,1,0,0,0,0
2486,IFE|K*I+,0,0,0,0,1,1,0,0,1,0,1,0
2487,[LBH]+,0,1,0,0,0,0,0,1,0,0,0,1
2488,[GDEJC],0,0,1,1,1,0,1,0,0,1,0,0
2489,[KBEHC]+,0,1,1,0,1,0,0,1,0,0,1,0
2490,[BFKCI]*,0,1,1,0,0,1,0,0,1,0,1,0
2491,[AIB],1,1,0,0,0,0,0,0,1,0,0,0
2492,E*K*E+J+GE*|H+K*I*,0,0,0,0,1,0,1,1,1,1,1,0
2493,[CGLK],0,0,1,0,0,0,1,0,0,0,1,1
2494,[CED]*,0,0,1,1,1,0,0,0,0,0,0,0
2495,[FEH]+,0,0,0,0,1,1,0,1,0,0,0,0
2496,[ILJABK]*,1,1,0,0,0,0,0,0,1,1,1,1
2497,[AIFK]+,1,0,0,0,0,1,0,0,1,0,1,0
2498,J+HE*,0,0,0,0,1,0,0,1,0,1,0,0
2499,[LICKGB],0,1,1,0,0,0,1,0,1,0,1,1
2500,[IFLHJC]*,0,0,1,0,0,1,0,1,1,1,0,1
2501,[AEI]+,1,0,0,0,1,0,0,0,1,0,0,0
2502,[BEGAL]*,1,1,0,0,1,0,1,0,0,0,0,1
2503,G*C+GC*,0,0,1,0,0,0,1,0,0,0,0,0
2504,[FLBDCH],0,1,1,1,0,1,0,1,0,0,0,1
2505,[LJD],0,0,0,1,0,0,0,0,0,1,0,1
2506,[EKAJ]*,1,0,0,0,1,0,0,0,0,1,1,0
2507,[AEBHG],1,1,0,0,1,0,1,1,0,0,0,0
2508,[JHE],0,0,0,0,1,0,0,1,0,1,0,0
2509,[BCDFH]+,0,1,1,1,0,1,0,1,0,0,0,0
2510,[HKC]+,0,0,1,0,0,0,0,1,0,0,1,0
2511,JB+|F*D+,0,1,0,1,0,1,0,0,0,1,0,0
2512,L*L+|IA*G*H+|F+A*J*,1,0,0,0,0,1,1,1,1,1,0,1
2513,[GLCEJ]*,0,0,1,0,1,0,1,0,0,1,0,1
2514,[LEIF]*,0,0,0,0,1,1,0,0,1,0,0,1
2515,[GDEB],0,1,0,1,1,0,1,0,0,0,0,0
2516,[HEBKC]+,0,1,1,0,1,0,0,1,0,0,1,0
2517,[JFLHGE],0,0,0,0,1,1,1,1,0,1,0,1
2518,[LGK]+,0,0,0,0,0,0,1,0,0,0,1,1
2519,[KJHAEF],1,0,0,0,1,1,0,1,0,1,1,0
2520,[BCHKEJ]*,0,1,1,0,1,0,0,1,0,1,1,0
2521,[HKGEDA]+,1,0,0,1,1,0,1,1,0,0,1,0
2522,B+J*E+I|I*,0,1,0,0,1,0,0,0,1,1,0,0
2523,D*B+I|C*K*|G*J*F,0,1,1,1,0,1,1,0,1,1,1,0
2524,EA+|H+C|DF+,1,0,1,1,1,1,0,1,0,0,0,0
2525,H|DB*IGC*,0,1,1,1,0,0,1,1,1,0,0,0
2526,[GAJHFD]*,1,0,0,1,0,1,1,1,0,1,0,0
2527,[LBDHEA],1,1,0,1,1,0,0,1,0,0,0,1
2528,[CJE]*,0,0,1,0,1,0,0,0,0,1,0,0
2529,KL+K+|I*K+I*|J*A*C|D,1,0,1,1,0,0,0,0,1,1,1,1
2530,D+F*|K*H*C+|D*J+I*|IJ,0,0,1,1,0,1,0,1,1,1,1,0
2531,[EHJ]*,0,0,0,0,1,0,0,1,0,1,0,0
2532,[EFBAD],1,1,0,1,1,1,0,0,0,0,0,0
2533,[AHBD]*,1,1,0,1,0,0,0,1,0,0,0,0
2534,[CLID]*,0,0,1,1,0,0,0,0,1,0,0,1
2535,[GLD],0,0,0,1,0,0,1,0,0,0,0,1
2536,[LKG]*,0,0,0,0,0,0,1,0,0,0,1,1
2537,[BHIKF]*,0,1,0,0,0,1,0,1,1,0,1,0
2538,[CID],0,0,1,1,0,0,0,0,1,0,0,0
2539,B+C*|E*JE|D,0,1,1,1,1,0,0,0,0,1,0,0
2540,[ADCKB]+,1,1,1,1,0,0,0,0,0,0,1,0
2541,[GDAH]*,1,0,0,1,0,0,1,1,0,0,0,0
2542,D|L+G+|I*KCF*L+|E,0,0,1,1,1,1,1,0,1,0,1,1
2543,[LBHCGD]*,0,1,1,1,0,0,1,1,0,0,0,1
2544,F*C*L*L*,0,0,1,0,0,1,0,0,0,0,0,1
2545,DE+|I*E+|B*I|A,1,1,0,1,1,0,0,0,1,0,0,0
2546,[JFIK],0,0,0,0,0,1,0,0,1,1,1,0
2547,F+HC,0,0,1,0,0,1,0,1,0,0,0,0
2548,[GHJLKF]+,0,0,0,0,0,1,1,1,0,1,1,1
2549,[FJKIDA],1,0,0,1,0,1,0,0,1,1,1,0
2550,IK*|I+K*B|F,0,1,0,0,0,1,0,0,1,0,1,0
2551,C*F*|D*C*I,0,0,1,1,0,1,0,0,1,0,0,0
2552,[FGIH]+,0,0,0,0,0,1,1,1,1,0,0,0
2553,[ELF]*,0,0,0,0,1,1,0,0,0,0,0,1
2554,[ALC],1,0,1,0,0,0,0,0,0,0,0,1
2555,D*C+KE*K*FK*,0,0,1,1,1,1,0,0,0,0,1,0
2556,[BCJF]+,0,1,1,0,0,1,0,0,0,1,0,0
2557,D+E+C*|E*,0,0,1,1,1,0,0,0,0,0,0,0
2558,[JLHIEG]+,0,0,0,0,1,0,1,1,1,1,0,1
2559,C*G*C+,0,0,1,0,0,0,1,0,0,0,0,0
2560,AD+H+,1,0,0,1,0,0,0,1,0,0,0,0
2561,[AJD]+,1,0,0,1,0,0,0,0,0,1,0,0
2562,[DLFKHE],0,0,0,1,1,1,0,1,0,0,1,1
2563,[FKABLH]+,1,1,0,0,0,1,0,1,0,0,1,1
2564,[CAL],1,0,1,0,0,0,0,0,0,0,0,1
2565,[IJHCB]*,0,1,1,0,0,0,0,1,1,1,0,0
2566,[AHDLJ],1,0,0,1,0,0,0,1,0,1,0,1
2567,J|E+G|H*L+,0,0,0,0,1,0,1,1,0,1,0,1
2568,[AFKE]*,1,0,0,0,1,1,0,0,0,0,1,0
2569,C*|D*E+HL+I+E*|E+I*,0,0,1,1,1,0,0,1,1,0,0,1
2570,[GDHFC]+,0,0,1,1,0,1,1,1,0,0,0,0
2571,[GLHJF]*,0,0,0,0,0,1,1,1,0,1,0,1
2572,[JCH],0,0,1,0,0,0,0,1,0,1,0,0
2573,[IJBC]+,0,1,1,0,0,0,0,0,1,1,0,0
2574,[KIJF]+,0,0,0,0,0,1,0,0,1,1,1,0
2575,[DIF]*,0,0,0,1,0,1,0,0,1,0,0,0
2576,F*|L+D*|G*L+,0,0,0,1,0,1,1,0,0,0,0,1
2577,[EJCH]*,0,0,1,0,1,0,0,1,0,1,0,0
2578,E+D+D*|H*F+K+|K+AC*B+,1,1,1,1,1,1,0,1,0,0,1,0
2579,[DJGBKE]*,0,1,0,1,1,0,1,0,0,1,1,0
2580,[FHB]*,0,1,0,0,0,1,0,1,0,0,0,0
2581,[ILHBC]+,0,1,1,0,0,0,0,1,1,0,0,1
2582,[HGL]*,0,0,0,0,0,0,1,1,0,0,0,1
2583,[DGAI]+,1,0,0,1,0,0,1,0,1,0,0,0
2584,J+B*LL|L+E*|A*D,1,1,0,1,1,0,0,0,0,1,0,1
2585,L+J|B*GL+L+B|A+,1,1,0,0,0,0,1,0,0,1,0,1
2586,D+GIC+|L*K*K+KG+,0,0,1,1,0,0,1,0,1,0,1,1
2587,[EKF],0,0,0,0,1,1,0,0,0,0,1,0
2588,[ADH]*,1,0,0,1,0,0,0,1,0,0,0,0
2589,[ADF],1,0,0,1,0,1,0,0,0,0,0,0
2590,[DFBJ]*,0,1,0,1,0,1,0,0,0,1,0,0
2591,[EBHKAF]+,1,1,0,0,1,1,0,1,0,0,1,0
2592,[DBJFGK],0,1,0,1,0,1,1,0,0,1,1,0
2593,LG+L*|I+C*C+|B,0,1,1,0,0,0,1,0,1,0,0,1
2594,D+J+|BC|ED*|D+,0,1,1,1,1,0,0,0,0,1,0,0
2595,[ILJ],0,0,0,0,0,0,0,0,1,1,0,1
2596,G*D+|H+B+D|G+I+H*,0,1,0,1,0,0,1,1,1,0,0,0
2597,[DIBAJF]*,1,1,0,1,0,1,0,0,1,1,0,0
2598,E|H+LH+,0,0,0,0,1,0,0,1,0,0,0,1
2599,A+A*|K*F|D,1,0,0,1,0,1,0,0,0,0,1,0
2600,LG*|CG+,0,0,1,0,0,0,1,0,0,0,0,1
2601,KG+B+E+K+|F*B+,0,1,0,0,1,1,1,0,0,0,1,0
2602,[GLA]*,1,0,0,0,0,0,1,0,0,0,0,1
2603,F*J*E*F+A+,1,0,0,0,1,1,0,0,0,1,0,0
2604,[KDEL]*,0,0,0,1,1,0,0,0,0,0,1,1
2605,I*|FBG*|L*B*|C*B,0,1,1,0,0,1,1,0,1,0,0,1
2606,C+|GH+|I*B+,0,1,1,0,0,0,1,1,1,0,0,0
2607,L|C*AB*JC+,1,1,1,0,0,0,0,0,0,1,0,1
2608,FC|H+C+C+C,0,0,1,0,0,1,0,1,0,0,0,0
2609,[IJHFG]*,0,0,0,0,0,1,1,1,1,1,0,0
2610,[DCL]*,0,0,1,1,0,0,0,0,0,0,0,1
2611,[EHFI]*,0,0,0,0,1,1,0,1,1,0,0,0
2612,[CKHJ]*,0,0,1,0,0,0,0,1,0,1,1,0
2613,[BAFJK]+,1,1,0,0,0,1,0,0,0,1,1,0
2614,E+B+|J+H*|L*K+|I+,0,1,0,0,1,0,0,1,1,1,1,1
2615,G|B*F*D,0,1,0,1,0,1,1,0,0,0,0,0
2616,I|I+L*|K+E+,0,0,0,0,1,0,0,0,1,0,1,1
2617,J+J*E+|B,0,1,0,0,1,0,0,0,0,1,0,0
2618,[IADC],1,0,1,1,0,0,0,0,1,0,0,0
2619,DJC,0,0,1,1,0,0,0,0,0,1,0,0
2620,[HEJLC]+,0,0,1,0,1,0,0,1,0,1,0,1
2621,[FEHDC]+,0,0,1,1,1,1,0,1,0,0,0,0
2622,[JLGA]+,1,0,0,0,0,0,1,0,0,1,0,1
2623,LI+|J*F+|G*,0,0,0,0,0,1,1,0,1,1,0,1
2624,[EHLDKA]*,1,0,0,1,1,0,0,1,0,0,1,1
2625,[GAJF],1,0,0,0,0,1,1,0,0,1,0,0
2626,J+F+B+AH,1,1,0,0,0,1,0,1,0,1,0,0
2627,[KHF]*,0,0,0,0,0,1,0,1,0,0,1,0
2628,J+|E*FE+,0,0,0,0,1,1,0,0,0,1,0,0
2629,[LEI]+,0,0,0,0,1,0,0,0,1,0,0,1
2630,[FBKDL]+,0,1,0,1,0,1,0,0,0,0,1,1
2631,B*|C*G*B+|GL*C*,0,1,1,0,0,0,1,0,0,0,0,1
2632,K*G*B+D*K+B*|DC*,0,1,1,1,0,0,1,0,0,0,1,0
2633,F+D|I+H+|C+K|A,1,0,1,1,0,1,0,1,1,0,1,0
2634,[CBKD]+,0,1,1,1,0,0,0,0,0,0,1,0
2635,[KLEG],0,0,0,0,1,0,1,0,0,0,1,1
2636,C*A+H*|D+B|J*B*B*,1,1,1,1,0,0,0,1,0,1,0,0
2637,H*K*GE+J,0,0,0,0,1,0,1,1,0,1,1,0
2638,[JFBD]*,0,1,0,1,0,1,0,0,0,1,0,0
2639,[KGDLAI]*,1,0,0,1,0,0,1,0,1,0,1,1
2640,[LBHD]*,0,1,0,1,0,0,0,1,0,0,0,1
2641,B+B*GG|G*E+|K*L*D|KA+,1,1,0,1,1,0,1,0,0,0,1,1
2642,[LJCH]*,0,0,1,0,0,0,0,1,0,1,0,1
2643,[HKJDEL]*,0,0,0,1,1,0,0,1,0,1,1,1
2644,[GFCLHD]*,0,0,1,1,0,1,1,1,0,0,0,1
2645,[FACJ]*,1,0,1,0,0,1,0,0,0,1,0,0
2646,[JAGBE],1,1,0,0,1,0,1,0,0,1,0,0
2647,[DFHGEJ]+,0,0,0,1,1,1,1,1,0,1,0,0
2648,[JLKECD]*,0,0,1,1,1,0,0,0,0,1,1,1
2649,[IKHEJB]+,0,1,0,0,1,0,0,1,1,1,1,0
2650,[HCKEID]*,0,0,1,1,1,0,0,1,1,0,1,0
2651,[HGJ]+,0,0,0,0,0,0,1,1,0,1,0,0
2652,[IKFD]*,0,0,0,1,0,1,0,0,1,0,1,0
2653,IFH,0,0,0,0,0,1,0,1,1,0,0,0
2654,[BID]+,0,1,0,1,0,0,0,0,1,0,0,0
2655,[IKJ]*,0,0,0,0,0,0,0,0,1,1,1,0
2656,D|F+L*K+|D*D*B+|KE+|AEF+,1,1,0,1,1,1,0,0,0,0,1,1
